ID,Compounds,Microorganism,hydroxamate,catecholate,a-hydroxycarboxylate,carboxylate,phenolate,citrate,other,SMILES,validate smiles,SMARTS,SELFIES
253,tribenarthin,Streptomyces sp. YM5-799,0,3,0,1,0,0,0,c1ccc(O)c(O)c1C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H]([C@H](O)C)C(=O)O[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)c2c(O)c(O)ccc2)C(=O)O[C@H](C)[C@@H](C(O)=O)NC(=O)[C@H](CCCNC(N)=N)NC(=O)c3c(O)c(O)ccc3,True,[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:1-[#6](=[#8])-[#7]-[#6@@H](-[#6]-[#6]-[#6]-[#7]-[#6](-[#7])=[#7])-[#6](=[#8])-[#7]-[#6@@H](-[#6@H](-[#8])-[#6])-[#6](=[#8])-[#8]-[#6@H](-[#6])-[#6@H](-[#7]-[#6](=[#8])-[#6@H](-[#6]-[#6]-[#6]-[#7]-[#6](-[#7])=[#7])-[#7]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1)-[#6](=[#8])-[#8]-[#6@H](-[#6])-[#6@@H](-[#6](-[#8])=[#8])-[#7]-[#6](=[#8])-[#6@H](-[#6]-[#6]-[#6]-[#7]-[#6](-[#7])=[#7])-[#7]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1,[C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][C][N][C][Branch1][C][N][=N][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C@H1][Branch1][C][O][C][C][=Branch1][C][=O][O][C@H1][Branch1][C][C][C@H1][Branch2][Ring2][Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][C][N][C][Branch1][C][N][=N][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2][C][=Branch1][C][=O][O][C@H1][Branch1][C][C][C@@H1][Branch1][=Branch1][C][Branch1][C][O][=O][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][C][N][C][Branch1][C][N][=N][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2]
255,trivanchrobactin,Vibrio sp. DS40M4,0,3,0,1,0,0,0,c1ccc(O)c(O)c1C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@@H](CO)C(=O)OC[C@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)c2c(O)c(O)ccc2)C(=O)OC[C@@H](C(O)=O)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)c3c(O)c(O)ccc3,True,[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:1-[#6](=[#8])-[#7]-[#6@H](-[#6]-[#6]-[#6]-[#7]-[#6](-[#7])=[#7])-[#6](=[#8])-[#7]-[#6@@H](-[#6]-[#8])-[#6](=[#8])-[#8]-[#6]-[#6@H](-[#7]-[#6](=[#8])-[#6@@H](-[#6]-[#6]-[#6]-[#7]-[#6](-[#7])=[#7])-[#7]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1)-[#6](=[#8])-[#8]-[#6]-[#6@@H](-[#6](-[#8])=[#8])-[#7]-[#6](=[#8])-[#6@@H](-[#6]-[#6]-[#6]-[#7]-[#6](-[#7])=[#7])-[#7]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1,[C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C@H1][Branch1][#Branch2][C][C][C][N][C][Branch1][C][N][=N][C][=Branch1][C][=O][N][C@@H1][Branch1][Ring1][C][O][C][=Branch1][C][=O][O][C][C@H1][Branch2][Ring2][Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][#Branch2][C][C][C][N][C][Branch1][C][N][=N][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2][C][=Branch1][C][=O][O][C][C@@H1][Branch1][=Branch1][C][Branch1][C][O][=O][N][C][=Branch1][C][=O][C@@H1][Branch1][#Branch2][C][C][C][N][C][Branch1][C][N][=N][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2]
256,tsukubachelin,Streptomyces sp. TM-34,3,0,0,0,0,0,0,ON1CCC[C@H](C1=O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCN)NC(=O)[C@@H](NC)CCCN(O)C(=O)[C@H](CO)NC(=O)[C@@H](NC)CCCN(O)C=O,True,[#8]-[#7]1-[#6]-[#6]-[#6]-[#6@H](-[#6]-1=[#8])-[#7]-[#6](=[#8])-[#6@H](-[#6]-[#8])-[#7]-[#6](=[#8])-[#6@H](-[#6]-[#6]-[#6]-[#7])-[#7]-[#6](=[#8])-[#6@@H](-[#7]-[#6])-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6@H](-[#6]-[#8])-[#7]-[#6](=[#8])-[#6@@H](-[#7]-[#6])-[#6]-[#6]-[#6]-[#7](-[#8])-[#6]=[#8],[O][N][C][C][C][C@H1][Branch1][Branch1][C][Ring1][=Branch1][=O][N][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][O][N][C][=Branch1][C][=O][C@H1][Branch1][Branch1][C][C][C][N][N][C][=Branch1][C][=O][C@@H1][Branch1][Ring1][N][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][O][N][C][=Branch1][C][=O][C@@H1][Branch1][Ring1][N][C][C][C][C][N][Branch1][C][O][C][=O]
257,vanchrobactin,"Vibrio anguillarum, Vibrio sp. DS40M4",0,1,0,1,0,0,0,NC(=N)NCCC[C@H](C(=O)N[C@H](C(O)=O)CO)NC(=O)c1c(O)c(O)ccc1,True,[#7]-[#6](=[#7])-[#7]-[#6]-[#6]-[#6]-[#6@H](-[#6](=[#8])-[#7]-[#6@H](-[#6](-[#8])=[#8])-[#6]-[#8])-[#7]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1,[N][C][=Branch1][C][=N][N][C][C][C][C@H1][Branch1][S][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][Branch1][C][O][=O][C][O][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2]
258,vibriobactin,"Vibrio anguillarum, Vibrio cholerae",0,3,0,0,0,0,0,c1ccc(O)c(O)c1C(=O)NCCCN(C(=O)[C@H]2N=C(O[C@@H]2C)c3c(O)c(O)ccc3)CCCNC(=O)[C@@H]4N=C(O[C@H]4C)c5c(O)c(O)ccc5,True,[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:1-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#7](-[#6](=[#8])-[#6@H]1-[#7]=[#6](-[#8]-[#6@@H]-1-[#6])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1)-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6@@H]1-[#7]=[#6](-[#8]-[#6@H]-1-[#6])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1,[C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][C][N][Branch2][Ring1][=N][C][=Branch1][C][=O][C@H1][N][=C][Branch1][=Branch1][O][C@@H1][Ring1][Branch1][C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2][C][C][C][N][C][=Branch1][C][=O][C@@H1][N][=C][Branch1][=Branch1][O][C@H1][Ring1][Branch1][C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2]
259,vibrioferrin,Vibrio parahaemolyticus,0,0,1,0,0,1,0,OC(=O)[C@@]1(O)N(C(=O)CC1)[C@@H](C)C(=O)NCCOC(=O)C[C@@](O)(C(O)=O)CC(O)=O,True,[#8]-[#6](=[#8])-[#6@@]1(-[#8])-[#7](-[#6](=[#8])-[#6]-[#6]-1)-[#6@@H](-[#6])-[#6](=[#8])-[#7]-[#6]-[#6]-[#8]-[#6](=[#8])-[#6]-[#6@@](-[#8])(-[#6](-[#8])=[#8])-[#6]-[#6](-[#8])=[#8],[O][C][=Branch1][C][=O][C@@][Branch1][C][O][N][Branch1][=Branch2][C][=Branch1][C][=O][C][C][Ring1][#Branch1][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][O][C][=Branch1][C][=O][C][C@@][Branch1][C][O][Branch1][=Branch1][C][Branch1][C][O][=O][C][C][Branch1][C][O][=O]
260,vicibactin,Rhizobium leguminosarum,3,0,0,0,0,0,0,O=C1C[C@@H](C)OC(=O)[C@H](NC(=O)C)CCCN(O)C(=O)C[C@@H](C)OC(=O)[C@H](NC(=O)C)CCCN(O)C(=O)C[C@@H](C)OC(=O)[C@H](NC(=O)C)CCCN1O,True,[#8]=[#6]1-[#6]-[#6@@H](-[#6])-[#8]-[#6](=[#8])-[#6@H](-[#7]-[#6](=[#8])-[#6])-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6]-[#6@@H](-[#6])-[#8]-[#6](=[#8])-[#6@H](-[#7]-[#6](=[#8])-[#6])-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6]-[#6@@H](-[#6])-[#8]-[#6](=[#8])-[#6@H](-[#7]-[#6](=[#8])-[#6])-[#6]-[#6]-[#6]-[#7]-1-[#8],[O][=C][C][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Ring2][Branch1][Ring2][O]
262,yersiniabactin,"Pseudomonas syringae, Salmonella enterica, Yersinia enterocolitica, Yersinia pestis",0,0,0,1,1,0,1,c1cccc(O)c1C(SC2)=N[C@H]2[C@@H](SC3)N[C@@H]3[C@@H](O)C(C)(C)C(SC4)=N[C@@]4(C)C(O)=O,True,[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]):[#6]:1-[#6]1-[#16]-[#6]-[#6@@H](-[#7]=1)-[#6@H]1-[#16]-[#6]-[#6@H](-[#7]-1)-[#6@@H](-[#8])-[#6](-[#6])(-[#6])-[#6]1-[#16]-[#6]-[#6@](-[#7]=1)(-[#6])-[#6](-[#8])=[#8],[C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][Branch1][Ring1][S][C][=N][C@H1][Ring1][Ring1][C@@H1][Branch1][Ring1][S][C][N][C@@H1][Ring1][Ring1][C@@H1][Branch1][C][O][C][Branch1][C][C][Branch1][C][C][C][Branch1][Ring1][S][C][=N][C@@][Ring1][Ring1][Branch1][C][C][C][Branch1][C][O][=O]
264,Mecam,,0,3,0,0,0,0,0,c1ccc(O)c(O)c1C(=O)NCc2cc(CNC(=O)c3c(O)c(O)ccc3)cc(c2)CNC(=O)c4c(O)c(O)ccc4,True,[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:1-[#6](=[#8])-[#7]-[#6]-[#6]1:[#6]:[#6](-[#6]-[#7]-[#6](=[#8])-[#6]2:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:2):[#6]:[#6](:[#6]:1)-[#6]-[#7]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1,[C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][=C][C][Branch2][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2][=C][C][=Branch1][Branch1][=C][Ring2][Ring1][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2]
265,Cyclosomatostatin,,0,0,0,0,0,0,0,c1ccccc1CO[C@H](C)[C@H](NC2=O)C(=O)NCCCCCCC(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](C(=O)N[C@@H]2CCCCN)Cc4c[nH]c(c45)cccc5,True,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]-[#8]-[#6@H](-[#6])-[#6@@H]1-[#7]-[#6](=[#8])-[#6@H](-[#7]-[#6](-[#6@H](-[#7]-[#6](-[#6@@H](-[#7]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]-1=[#8])=[#8])-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8])-[#6]-[#6]1:[#6]:[#7H]:[#6]2:[#6]:1:[#6]:[#6]:[#6]:[#6]:2)=[#8])-[#6]-[#6]-[#6]-[#6]-[#7],[C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C@H1][Branch1][C][C][C@H1][Branch1][Ring2][N][C][=O][C][=Branch1][C][=O][N][C][C][C][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][#C][C][=Branch1][C][=O][N][C@@H1][Ring2][Ring1][=C][C][C][C][C][N][C][C][=C][NH1][C][=Branch1][Ring2][=C][Ring1][Branch1][C][=C][C][=C][Ring1][Branch1]
266,"3,3,4-Cycam",,0,3,0,0,0,0,0,Oc1c(O)cccc1C(=O)N2CCCN(C(=O)c3c(O)c(O)ccc3)CCCCN(CCC2)C(=O)c4c(O)c(O)ccc4,True,[#8]-[#6]1:[#6](-[#8]):[#6]:[#6]:[#6]:[#6]:1-[#6](=[#8])-[#7]1-[#6]-[#6]-[#6]-[#7](-[#6](=[#8])-[#6]2:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:2)-[#6]-[#6]-[#6]-[#6]-[#7](-[#6]-[#6]-[#6]-1)-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1,[O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2][C][C][C][C][N][Branch1][#Branch1][C][C][C][Ring2][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2]
269,TRENDCAM,,0,3,0,0,0,0,0,c1ccc(O)c(O)c1C(=O)NCCN(CCNC(=O)c2c(O)c(O)ccc2)CCNC(=O)c3c(O)c(O)ccc3,True,[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:1-[#6](=[#8])-[#7]-[#6]-[#6]-[#7](-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1)-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1,[C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][=Branch1][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2]
270,DFOANI,,3,0,0,0,0,0,0,c1ccccc1NC(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)C,True,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6],[C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C]
271,DFOBAN,,3,0,0,0,0,0,1,c1cc(S(=O)(=O)N)ccc1NC(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)C,True,[#6]1:[#6]:[#6](-[#16](=[#8])(=[#8])-[#7]):[#6]:[#6]:[#6]:1-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6],[C][=C][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][=C][C][=C][Ring1][#Branch2][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C]
272,DFONAF,,3,0,0,0,0,0,0,c1cccc(c12)cc(cc2)NC(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)C,True,[#6]1:[#6]:[#6]:[#6]:[#6]2:[#6]:1:[#6]:[#6]:[#6](:[#6]:2)-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6],[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][Branch1][Branch1][C][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C]
273,DFOQUN,,3,0,0,0,0,0,0,n1cccc(c12)cc(cc2)NC(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)C,True,[#7]1:[#6]:[#6]:[#6]:[#6]2:[#6]:1:[#6]:[#6]:[#6](:[#6]:2)-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6],[N][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][Branch1][Branch1][C][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C]
274,Deferiprone,,0,0,0,0,0,0,0,Cn1c(C)c(O)c(=O)cc1,True,[#6]-[#7]1:[#6](-[#6]):[#6](-[#8]):[#6](=[#8]):[#6]:[#6]:1,[C][N][C][Branch1][C][C][=C][Branch1][C][O][C][=Branch1][C][=O][C][=C][Ring1][=Branch2]
275,Deferasirox,,0,0,0,1,2,0,0,c1cccc(O)c1c2nc(c3c(O)cccc3)nn2c4ccc(C(O)=O)cc4,True,[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]):[#6]:1-[#6]1:[#7]:[#6](-[#6]2:[#6](-[#8]):[#6]:[#6]:[#6]:[#6]:2):[#7]:[#7]:1-[#6]1:[#6]:[#6]:[#6](-[#6](-[#8])=[#8]):[#6]:[#6]:1,[C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][=N][C][Branch1][N][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][=N][N][Ring1][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][O][=O][C][=C][Ring1][=Branch2]
276,Desferricoprogen,,3,0,0,0,0,0,0,OCC\C(C)=C\C(=O)N(O)CCC[C@H](NC1=O)C(=O)N[C@H]1CCCN(O)C(=O)/C=C(C)/CCOC(=O)[C@@H](NC(=O)C)CCCN(O)C(=O)/C=C(C)/CCO,True,[#8]-[#6]-[#6]/[#6](-[#6])=[#6]/[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6@@H]1-[#7]-[#6](=[#8])-[#6@@H](-[#7]-[#6]-1=[#8])-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])/[#6]=[#6](\[#6])-[#6]-[#6]-[#8]-[#6](=[#8])-[#6@@H](-[#7]-[#6](=[#8])-[#6])-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])/[#6]=[#6](\[#6])-[#6]-[#6]-[#8],[O][C][C][\C][Branch1][C][C][=C][\C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C@H1][Branch1][Ring2][N][C][=O][C][=Branch1][C][=O][N][C@H1][Ring1][=Branch1][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][/C][=C][Branch1][C][C][/C][C][O][C][=Branch1][C][=O][C@@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][/C][=C][Branch1][C][C][/C][C][O]
277,Desferriastechrome,,2,0,0,0,0,0,0,O=c1c(C)nc(OC)c(n1O)Cc2c[nH]c(c23)c(ccc3)CC=C(C)C,True,[#8]=[#6]1:[#6](-[#6]):[#7]:[#6](-[#8]-[#6]):[#6](:[#7]:1-[#8])-[#6]-[#6]1:[#6]:[#7H]:[#6]2:[#6]:1:[#6]:[#6]:[#6]:[#6]:2-[#6]-[#6]=[#6](-[#6])-[#6],[O][=C][C][Branch1][C][C][=N][C][Branch1][Ring1][O][C][=C][Branch1][Branch1][N][Ring1][=Branch2][O][C][C][=C][NH1][C][=Branch1][Ring2][=C][Ring1][Branch1][C][=Branch1][=Branch1][=C][C][=C][Ring1][Branch1][C][C][=C][Branch1][C][C][C]
278,Fetroja,,0,1,0,2,0,0,1,c1cc(O)c(O)c(Cl)c1C(=O)NCC[N+]2(CCCC2)CC(=C3C(O)=O)CS[C@@H](N34)[C@@H](C4=O)NC(=O)\C(=N\OC(C)(C)C(O)=O)c5nc(N)sc5,True,[#6]1:[#6]:[#6](-[#8]):[#6](-[#8]):[#6](-[#17]):[#6]:1-[#6](=[#8])-[#7]-[#6]-[#6]-[#7+]1(-[#6]-[#6]-[#6]-[#6]-1)-[#6]-[#6]1=[#6](-[#6](-[#8])=[#8])-[#7]2-[#6@H](-[#16]-[#6]-1)-[#6@@H](-[#6]-2=[#8])-[#7]-[#6](=[#8])/[#6](=[#7]/[#8]-[#6](-[#6])(-[#6])-[#6](-[#8])=[#8])-[#6]1:[#7]:[#6](-[#7]):[#16]:[#6]:1,[C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][Cl][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][N+1][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][C][=Branch1][#Branch1][=C][C][Branch1][C][O][=O][C][S][C@@H1][Branch1][Ring2][N][Ring1][Branch2][C@@H1][Branch1][Branch1][C][Ring1][Ring1][=O][N][C][=Branch1][C][=O][\C][=Branch1][#C][=N][\O][C][Branch1][C][C][Branch1][C][C][C][Branch1][C][O][=O][C][N][=C][Branch1][C][N][S][C][=Ring1][=Branch1]
279,Cefiderocol,,0,1,0,2,0,0,1,c1cc(O)c(O)c(Cl)c1C(=O)NCC[N+]2(CCCC2)CC(=C3C(O)=O)CS[C@@H](N34)[C@H](C4=O)NC(=O)\C(=N\OC(C)(C)C(O)=O)c5nc(N)sc5,True,[#6]1:[#6]:[#6](-[#8]):[#6](-[#8]):[#6](-[#17]):[#6]:1-[#6](=[#8])-[#7]-[#6]-[#6]-[#7+]1(-[#6]-[#6]-[#6]-[#6]-1)-[#6]-[#6]1=[#6](-[#6](-[#8])=[#8])-[#7]2-[#6@H](-[#16]-[#6]-1)-[#6@H](-[#6]-2=[#8])-[#7]-[#6](=[#8])/[#6](=[#7]/[#8]-[#6](-[#6])(-[#6])-[#6](-[#8])=[#8])-[#6]1:[#7]:[#6](-[#7]):[#16]:[#6]:1,[C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][Cl][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][N+1][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][C][=Branch1][#Branch1][=C][C][Branch1][C][O][=O][C][S][C@@H1][Branch1][Ring2][N][Ring1][Branch2][C@H1][Branch1][Branch1][C][Ring1][Ring1][=O][N][C][=Branch1][C][=O][\C][=Branch1][#C][=N][\O][C][Branch1][C][C][Branch1][C][C][C][Branch1][C][O][=O][C][N][=C][Branch1][C][N][S][C][=Ring1][=Branch1]
